main_topic;cloze_test;translation;hint;extra
Realer Konditionalsatz mit Gerundium;Si caminamos por el parque, {{c1::estamos}} disfrutando del día.;Wenn wir durch den Park spazieren, genießen wir gerade den Tag.;Ergänze die wir-Form von estar (estamos) vor dem bekannten Gerundium.;Hier verbindet sich der Konditionalsatz flüssig mit der Verlaufsform (Satzmuster 13).
Realer Konditionalsatz mit Gustar;Si te {{c1::gusta}} la música, cantamos juntos.;Wenn dir die Musik gefällt, singen wir zusammen.;Nutze das bekannte Gustar-Muster im Singular (gusta) nach dem Bedingungswort si.;Hier greift dein gelerntes Satzmuster 19 (Das Phänomen Gustar).
Realer Konditionalsatz persönliches A;Si buscas {{c1::a}} Carlos, está en el hotel.;Wenn du Carlos suchst, er ist im Hotel.;Setze das persönliche a vor den Menschen Carlos innerhalb des Si-Satzes.;Hier wird die Bedingung direkt mit dem persönlichen A (Satzmuster 20) verknüpft.
Realer Konditionalsatz reflexiv;Si me {{c1::levanto}} temprano, aprovecho el día.;Wenn ich früh aufstehe, nutze ich den Tag aus.;Setze das konjugierte reflexive Verb für ich (me levanto) direkt hinter das Wort si.;Hier ist ein reflexives Verb (Satzmuster 21) in die Bedingung eingebettet.
Realer Konditionalsatz Passiv-Se;Si se {{c1::habla}} español aquí, entiendo todo.;Wenn man hier Spanisch spricht, verstehe ich alles.;Nutze die unpersönliche Passiv-Se-Konstruktion im Singular (se habla) nach dem Wort si.;Hier ist das Passiv-Ersatz-Se (Satzmuster 22) der Auslöser.
Realer Konditionalsatz Por und Para;Si el regalo es {{c1::para}} ti, es por tu éxito.;Wenn das Geschenk für dich ist, ist es wegen deines Erfolgs.;Nutze die richtige Ziel-Präposition para nach dem Wort si.;Hier siehst du im Konditionalsatz das gelernte Por/Para-Muster 23 im direkten Kontrast.
Realer Konditionalsatz mit Perfekt;Si has terminado el informe, {{c1::hemos}} ganado tiempo.;Wenn du den Bericht beendet hast, haben wir Zeit gewonnen.;Ergänze die wir-Form von haber (hemos) vor dem Partizip ganado im Hauptsatz.;Das Präsens nach si kann auch durch das gegenwartsorientierte Perfekt (Satzmuster 24) ersetzt werden.
Realer Konditionalsatz Negation;Si no {{c1::pierdes}} la esperanza, encuentras la solución.;Wenn du die Hoffnung nicht verlierst, findest du die Lösung.;Das no steht starr vor dem Verb pierdes. Ergänze das konjugierte Verb im Präsens.;Hier greift deine Pareto-Regel 12: Die Verneinung steht starr direkt vor dem konjugierten Verb.
Realer Konditionalsatz Negation;Si ella no {{c1::dice}} nada, todo está bien.;Wenn sie nichts sagt, ist alles gut.;Das no steht links. Ergänze die 3. Person Singular von decir (dice).;Hier siehst du wieder das Muster der doppelten Verneinung (Satzmuster 25) nach si.
Realer Konditionalsatz mit neutralem Lo;Si entiendes lo {{c1::esencial}}, el camino es fácil.;Wenn du das Wesentliche verstehst, ist der Weg leicht.;Ergänze das maskuline Adjektiv nach dem neutralen lo innerhalb des Si-Satzes.;Hier baut die Bedingung auf dem gelernten lo-Muster 26 auf.
Realer Konditionalsatz mit Relativsatz;Si lees el libro {{c1::que}} te di, aprendes mucho.;Wenn du das Buch liest, das ich dir gab, lernst du viel.;Nutze das universelle Relativpronomen que (das) mitten im Konditionalsatz.;Hier greift der Relativsatz-Allrounder (Satzmuster 27).
Realer Konditionalsatz mit Komparativ;Si tu coche es {{c1::más rápido que}} el mío, llegas primero.;Wenn dein Auto schneller ist als meines, kommst du zuerst an.;Nutze das starre Baukastensystem des Vergleichs nach dem Verb es.;Hier ist der Komparativ (Satzmuster 28) perfekt integriert.
Optimistischer Konditionalsatz;Si sonreímos, la vida {{c1::cambia}} para bien.;Wenn wir lächeln, verändert sich das Leben zum Guten.;Nutze die 3. Person Singular im Präsens von cambiar (cambia) passend zu la vida.;
Optimistischer Konditionalsatz;Si mantienes la calma, {{c1::logras}} tus metas.;Wenn du die Ruhe bewahrst, erreichst du deine Ziele.;Setze das Folgeverb in der 2. Person Singular Präsens von lograr (logras) ein.;
Optimistischer Konditionalsatz;Si las ventanas están abiertas, {{c1::entra}} aire fresco.;Wenn die Fenster geöffnet sind, kommt frische Luft herein.;Nutze die 3. Person Singular im Präsens von entrar (entra) passend zu aire fresco.;Aire ist maskulin laut LONERS-Regel.
Optimistischer Konditionalsatz;Si buscas soluciones, las {{c1::encuentras}}.;Wenn du nach Lösungen suchst, findest du sie.;Setze das Folgeverb in der 2. Person Singular Präsens von encontrar (encuentras) ein.;Das Nomen solución ist weiblich laut D-IÓ-A-Z-Regel, weshalb das Pronomen vorne las heißt.
Optimistischer Konditionalsatz;Si abres tu corazón, {{c1::recibes}} amor.;Wenn du dein Herz öffnest, empfängst du Liebe.;Setze das Folgeverb in der 2. Person Singular Präsens von recibir (recibes) ein.;Das Wort amor ist maskulin laut LONERS-Regel.
Realer Konditionalsatz Frage;¿Si tengo tiempo, {{c1::vienes}} conmigo?;Wenn ich Zeit habe, kommst du mit mir?;Bilde die Frage im Hauptsatz mit der 2. Person Singular von venir (vienes).;Hier siehst du auch schon das hochfrequente Spezialwort conmigo (mit mir).
Realer Konditionalsatz Höflichkeit;Si usted {{c1::acepta}} la propuesta, firmamos el contrato.;Wenn Sie (Sg. höflich) den Vorschlag annehmen, unterschreiben wir den Vertrag.;Nutze die 3. Person Singular im Präsens von aceptar (acepta) passend zu usted.;
Realer Konditionalsatz;Si Carlos {{c1::estudia}} mucho, logra el éxito.;Wenn Carlos viel lernt, erreicht er den Erfolg.;Nutze die 3. Person Singular im Präsens des Verbs estudiar (estudia) direkt nach dem Bedingungswort si.;Das Wort éxito ist maskulin laut LONERS-Regel.
Realer Konditionalsatz;Si tú {{c1::ayudas}} a tu hermano, todo es más fácil.;Wenn du deinem Bruder hilfst, ist alles einfacher.;Nutze die 2. Person Singular im Präsens von ayudar (ayudas). Denke an das persönliche a!;Hier greifen das Si-Muster und das persönliche A (Satzmuster 20) perfekt ineinander.
Realer Konditionalsatz;Si nosotros {{c1::compramos}} la casa, somos felices.;Wenn wir das Haus kaufen, sind wir glücklich.;Nutze die 1. Person Plural im Präsens von comprar (compramos).;Für dauerhafte oder langfristige Eigenschaften (wie ein glückliches Leben im neuen Haus) nutzt man ser statt estar.
Realer Konditionalsatz;Si ellos {{c1::venden}} el coche, ganan dinero.;Wenn sie das Auto verkaufen, verdienen (gewinnen) sie Geld.;Nutze die 3. Person Plural im Präsens von vender (venden).;
Realer Konditionalsatz;Si usted {{c1::escribe}} la carta, ella responde.;Wenn Sie (Sg. höflich) den Brief schreiben, antwortet sie.;Nutze die 3. Person Singular im Präsens von escribir (escribe) passend zu usted.;
Realer Konditionalsatz;Si ustedes {{c1::traen}} las llaves, entramos rápido.;Wenn Sie (Pl. höflich) die Schlüssel bringen, gehen wir schnell hinein.;Nutze die 3. Person Plural im Präsens von traer (traen).;
Realer Konditionalsatz;Si yo {{c1::tengo}} tiempo hoy, veo a mis amigos.;Wenn ich heute Zeit habe, sehe ich meine Freunde.;Nutze die 1. Person Singular im Präsens von tener (tengo). Denke an das persönliche a vor der Pluralgruppe!;
Realer Konditionalsatz;Si la sopa {{c1::está}} caliente, la como ahora.;Wenn die Sopa heiß ist, esse ich sie jetzt.;Nutze die 3. Person Singular von estar (está) für die Temperatur des Essens. Denke an das Pronomen la!;Für vorübergehende Zustände (wie die Temperatur von Speisen) gilt immer estar (Satzmuster 16).
Realer Konditionalsatz;Si las ventanas {{c1::están}} limpias, la luz entra mejor.;Wenn die Fenster sauber sind, kommt das Licht besser herein.;Nutze die 3. Person Plural von estar (están) passend zu las ventanas.;
Realer Konditionalsatz;Si el sol sale, {{c1::vamos}} al parque.;Wenn die Sonne herauskommt, gehen wir in den Park.;Setze das Folgeverb in der 1. Person Plural Präsens von ir (vamos) ein. Denke an al!;Denke an die Richtungsverschmelzung a + el = al vor parque.
Realer Konditionalsatz mit Futur;Si lees este artículo, vas a {{c1::aprender}} la verdad.;Wenn du diesen Artikel liest, wirst du die Wahrheit erfahren.;Der Hauptsatz steht im periphrastischen Futur. Ergänze den reinen Infinitiv aprender.;Das Präsens im Si-Satz lässt sich im Hauptsatz optimal mit dem periphrastischen Futur (Satzmuster 11) verknüpfen.
Realer Konditionalsatz mit Gerundium;Si escuchamos música, {{c1::estamos}} mejorando nuestro humor.;Wenn wir Musik hören, verbessern wir gerade unsere Laune.;Ergänze die wir-Form von estar (estamos) vor dem bekannten Gerundium.;Hier verbindet sich der Konditionalsatz flüssig mit der Verlaufsform (Satzmuster 13).
Realer Konditionalsatz mit Gustar;Si te {{c1::gustan}} los perros, visitamos el refugio.;Wenn du Hunde magst, besuchen wir das Tierheim.;Nutze das bekannte Gustar-Muster im Plural (gustan) passend zum Subjekt los perros.;Hier greift dein gelerntes Satzmuster 19 (Das Phänomen Gustar).
Realer Konditionalsatz persönliches A;Si visitas {{c1::a}} la abuela, ella se alegra mucho.;Wenn du die Oma besuchst, freut sie sich sehr.;Setze das persönliche a vor die weibliche Person la abuela innerhalb des Si-Satzes.;Hier wird die Bedingung direkt mit dem persönlichen A (Satzmuster 20) verknüpft.
Realer Konditionalsatz reflexiv;Si tú te {{c1::lavas}} las Hände, cenamos ya.;Wenn du dir die Hände wäschst, essen wir jetzt zu Abend.;Setze das konjugierte reflexive Verb für du (te lavas) direkt hinter das Pronomen tú.;Denke an die Körperteilregel aus Satzmuster 21: las manos (die Hände) statt tus manos.
Realer Konditionalsatz Passiv-Se;Si se {{c1::venden}} coches aquí, el negocio es bueno.;Wenn man hier Autos verkauft, ist das Geschäft gut.;Nutze die unpersönliche Passiv-Se-Konstruktion im Plural (se venden) passend zu coches.;Hier ist das Passiv-Ersatz-Se (Satzmuster 22) der Auslöser.
Realer Konditionalsatz Por und Para;Si estudias {{c1::para}} el examen, es por tu futuro.;Wenn du für die Prüfung lernst, ist es wegen deiner Zukunft.;Nutze die richtige Ziel-Präposition para nach dem Wort si.;Hier siehst du im Konditionalsatz das gelernte Por/Para-Muster 23 im direkten Kontrast.
Realer Konditionalsatz mit Perfekt;Si has terminado el trabajo, {{c1::hemos}} alcanzado la meta.;Wenn du die Arbeit beendet hast, haben wir das Ziel erreicht.;Ergänze die wir-Form von haber (hemos) vor dem Partizip alcanzado im Hauptsatz.;Das Präsens nach si kann durch das gegenwartsorientierte Perfekt (Satzmuster 24) eingeleitet werden.
Realer Konditionalsatz Negation;Si no {{c1::pierdes}} la calma, encuentras una salida.;Wenn du nicht die Ruhe verlierst, findest du einen Ausweg.;Das no steht starr vor dem Verb pierdes. Ergänze das konjugierte Verb im Präsens.;Hier greift deine Pareto-Regel 12: Die Verneinung steht starr direkt vor dem konjugierten Verb.
Realer Konditionalsatz Negation;Si ellos no {{c1::hacen}} nada, el proyecto se detiene.;Wenn sie nichts tun, stoppt das Projekt.;Das no steht links. Ergänze die 3. Person Plural von hacer (hacen).;Hier siehst du wieder das Muster der doppelten Verneinung (Satzmuster 25) nach si.
Realer Konditionalsatz mit neutralem Lo;Si valoras lo {{c1::bueno}} de la vida, eres feliz.;Wenn du das Gute am Leben schätzt, bist du glücklich.;Ergänze das maskuline Adjektiv nach dem neutralen lo innerhalb des Si-Satzes.;Hier baut die Bedingung auf dem gelernten lo-Muster 26 auf.
Realer Konditionalsatz mit Relativsatz;Si compras el libro {{c1::que}} te recomendé, disfrutas mucho.;Wenn du das Buch kaufst, das ich dir empfohlen habe, genießt du es sehr.;Nutze das universelle Relativpronomen que (das) mitten im Konditionalsatz.;Hier greift der Relativsatz-Allrounder (Satzmuster 27).
Realer Konditionalsatz mit Komparativ;Si tu jardín es {{c1::más grande que}} el mío, tienes espacio.;Wenn dein Garten größer ist als meiner, hast du Platz.;Nutze das starre Baukastensystem des Vergleichs nach dem Verb es.;Hier ist der Komparativ (Satzmuster 28) perfekt integriert.
Optimistischer Konditionalsatz;Si cambiamos la actitud, la situación {{c1::mejora}} rápido.;Wenn wir die Einstellung ändern, verbessert sich die Situation schnell.;Nutze die 3. Person Singular im Präsens von mejorar (mejora) passend zu la situación.;
Optimistischer Konditionalsatz;Si mantienes el optimismo, {{c1::creas}} cosas buenas.;Wenn du den Optimismus bewahrst, erschaffst du gute Dinge.;Setze das Folgeverb in der 2. Person Singular Präsens von crear (creas) ein.;Optimismo ist maskulin laut LONERS-Regel.
Optimistischer Konditionalsatz;Si abres la puerta, {{c1::entra}} aire puro.;Wenn du die Tür öffnest, kommt reine Luft herein.;Nutze die 3. Person Singular im Präsens von entrar (entra) passend zu aire puro.;Aire ist maskulin laut LONERS-Regel.
Optimistischer Konditionalsatz;Si buscas alternativas, las {{c1::encuentras}} siempre.;Wenn du nach Alternativen suchst, findest du sie immer.;Setze das Folgeverb in der 2. Person Singular Präsens von encontrar (encuentras) ein.;Das Nomen alternativa ist weiblich laut D-IÓ-A-Z-Regel, weshalb das Pronomen vorne las heißt.
Optimistischer Konditionalsatz;Si ofreces una sonrisa, {{c1::recibes}} alegría.;Wenn du ein Lächeln anbietest, empfängst du Freude.;Setze das Folgeverb in der 2. Person Singular Präsens von recibir (recibes) ein.;Das Wort alegría ist weiblich laut D-IÓ-A-Z-Regel.
Realer Konditionalsatz Frage;¿Si viajas mañana, {{c1::vas}} en tren?;Wenn du morgen reist, fährst (gehst) du mit dem Zug?;Bilde die Frage im Hauptsatz mit der 2. Person Singular von ir (vas).;
Realer Konditionalsatz Höflichkeit;Si usted {{c1::decide}} el camino, seguimos sus pasos.;Wenn Sie (Sg. höflich) den Weg bestimmen, folgen wir Ihren Schritten.;Nutze die 3. Person Singular im Präsens von decidir (decide) passend zu usted.;
Realer Konditionalsatz;Si el agua está limpia, {{c1::bebo}} un vaso.;Wenn das Wasser sauber ist, trinke ich ein Glas.;Nutze die 1. Person Singular von beber (bebo) im Hauptsatz.;Denke an das Aussprache-el bei el agua: das Wort bleibt weiblich, darum heißt es limpia (Satzmuster 1).
Realer Konditionalsatz;Si tengo un problema, {{c1::busco}} la solución.;Wenn ich ein Problem habe, suche ich die Lösung.;Nutze die 1. Person Singular von buscar (busco) im Hauptsatz.;Problema ist maskulin laut -matic-Hack (Satzmuster 1).
Realer Konditionalsatz;Si el hotel es barato, {{c1::reservo}} una habitación.;Wenn das Hotel billig ist, reserviere ich ein Zimmer.;Nutze die 1. Person Singular von reservar (reservo).;Hotel ist maskulin laut LONERS, habitación ist weiblich laut D-IÓ-A-Z.
Realer Konditionalsatz;Si mis amigos llaman, {{c1::respondo}} rápido.;Wenn meine Freunde anrufen, antworte ich schnell.;Nutze die 1. Person Singular von responder (respondo) im Hauptsatz.;
Realer Konditionalsatz;Si tú me lo pides, {{c1::hago}} el trabajo.;Wenn du mich darum bittest, mache ich die Arbeit.;Nutze die unregelmäßige 1. Person Singular von hacer (hago) im Hauptsatz.;Hier siehst du im Bedingungssatz auch deine gelernte eiserne Pronomenkette me lo pides.
