main_topic;cloze_test;translation;hint;extra
Passiv-Ersatz-Se Plural;Se {{c1::reconocen}} los derechos de todos.;Man erkennt die Rechte aller an (Die Rechte aller werden anerkannt).;Setze das Verb in die 3. Person Plural (reconocen) passend zu derechos.;
Negation vor Passiv-Se;No se {{c1::acepta}} el fracaso aquí.;Hier akzeptiert man keinen Misserfolg (Misserfolg wird hier nicht akzeptiert).;Das Verneinungswort no steht starr ganz links vor dem unpersönlichen se.;Hier greift deine Pareto-Regel 12: Die Negation steht starr vor dem gesamten Paket.
Negation vor Passiv-Se;No se {{c1::permiten}} dudas en el plan.;Man erlaubt keine Zweifel im Plan (Zweifel werden im Plan nicht erlaubt).;Das no steht ganz links. Setze das Verb in den Plural (permiten) passend zu dudas.;
Negation vor Passiv-Se;No se {{c1::comprende}} el motivo todavía.;Man versteht den Grund noch nicht.;Das no steht links vor se. Nutze die 3. Person Singular von comprender (comprende).;
Negation vor Passiv-Se;No se {{c1::comparten}} datos privados.;Man teilt keine privaten Daten (Private Daten werden nicht geteilt).;Das no steht links vor se. Setze das Verb in den Plural (comparten) passend zu datos.;
Frage mit Passiv-Se;¿Cómo se {{c1::resuelve}} este misterio?;Wie löst man dieses Rätsel?;Bilde die Frage mit dem Fragewort cómo und der 3. Person Singular von resolver (resuelve).;Alle Fragewörter tragen starr einen geschriebenen Akzent (Satzmuster 7).
Frage mit Passiv-Se;¿Dónde se {{c1::venden}} los billetes baratos?;Wo verkauft man die billigen Tickets?;Nutze dónde + se + Plural-Verb venden passend zu los billetes.;Das Wort billete ist maskulin laut LONERS-Regel.
Passiv-Se im Futur;Se va a {{c1::mejorar}} el sistema.;Man wird das System verbessern (Das System wird verbessert werden).;Nutze die 3. Person von ir (va) + a + Infinitiv des Hauptverbs nach dem se.;Erinnerst du dich an den -matic-Hack? Sistema ist maskulin (el sistema).
Passiv-Se im Futur;Se van a {{c1::entregar}} las llaves.;Man wird die Schlüssel übergeben (Die Schlüssel werden übergeben werden).;Passe das Hilfsverb ir an das Pluralobjekt las llaves an (se van a entregar).;
Passiv-Se im Gerundium;Se está {{c1::diseñando}} una estrategia nueva.;Man entwirft gerade eine neue Strategie.;Nutze die 3. Person von estar (está) vor dem Gerundium des Hauptverbs.;Hier siehst du die Verlaufsform (Satzmuster 13) im unpersönlichen Passiv-Gewand.
Passiv-Se in der Vergangenheit;Ayer se {{c1::firmó}} el contrato importante.;Gestern wurde der wichtige Vertrag unterschrieben.;Nutze die 3. Person Singular im Indefinido (firmó) für eine abgeschlossene unpersonelle Handlung.;Das Indefinido (Satzmuster 14) greift wegen des Signalworts ayer.
Passiv-Se in der Vergangenheit;La semana pasada se {{c1::decidieron}} los cambios.;Letzte Woche wurden die Änderungen beschlossen.;Setze das Indefinido-Verb in die 3. Person Plural (decidieron) passend zu los cambios.;La semana pasada erfordert starr das Indefinido.
Passiv-Se im Imperfekt;Antes se {{c1::creía}} en la palabra de honor.;Früher glaubte man an das Ehrenwort.;Nutze die 3. Person Singular im Imperfekt (creía) für andauernde Zustände in der Vergangenheit.;Das Imperfekt (Satzmuster 15) beschreibt alte Zustände (Antes).
Passiv-Se im Imperfekt;En esa época se {{c1::recibían}} muchas cartas.;In jener Zeit erhielt man viele Briefe.;Setze das Imperfekt-Verb in die 3. Person Plural (recibían) passend zu muchas cartas.;
Passiv-Se im Subjunktiv;Espero que se {{c1::aclare}} la verdad.;Ich hoffe, dass die Wahrheit aufgeklärt wird.;Bilde den Subjunktiv Präsens im Singular für aclarar (aclare) nach espero que.;Hoffnungen erfordern starr den Subjunktiv im Nebensatz (Satzmuster 17).
Passiv-Se im Subjunktiv;Quiero que se {{c1::valoren}} las ideas nuevas.;Ich möchte, dass die neuen Ideen geschätzt werden.;Setze das Subjunktiv-Verb in die 3. Person Plural (valoren) passend zu las ideas nach quiero que.;Wünsche (quiero que) erzwingen den Subjunktiv im Nebensatz.
