main_topic;cloze_test;translation;hint;extra
Imperfekt regelmäßige Verben;Usted {{c1::escribía}} cartas con frecuencia.;Sie (Sg. höflich) schrieben häufig Briefe.;Bilde die 3. Person Singular im Imperfekt für das Verb escribir (schreiben).;
Imperfekt regelmäßige Verben;Ustedes {{c1::venían}} a visitarnos siempre.;Sie (Pl. höflich) kamen uns immer besuchen.;Bilde die 3. Person Plural im Imperfekt für das Verb venir (kommen).;
Imperfekt mit Pronomen vorne;Siempre me {{c1::gustaba}} el sol.;Ich mochte die Sonne immer (Die Sonne gefiel mir immer).;Das Dativpronomen me steht vorne. Ergänze die 3. Person Singular von gustar im Imperfekt.;Da el sol das Subjekt im Singular ist steht gustar in der 3. Person Singular (gustaba).
Imperfekt mit Pronomen vorne;La {{c1::compraba}} cada año.;Ich kaufte sie (la ropa) jedes Jahr.;Das feminine Pronomen la steht vorne. Ergänze die 1. Person Singular von comprar im Imperfekt.;
Imperfekt mit doppelten Pronomen;Se lo {{c1::daba}} a Carlos todos los meses.;Ich gab es Carlos jeden Monat (Ich gab es ihm jeden Monat).;Die Pronomen se lo stehen bereits vorne. Ergänze dar für ich im Imperfekt (daba).;Auch in der andauernden Vergangenheit gilt deine eiserne Formel: Dativ + Akkusativ + Verb.
Imperfekt mit doppelten Pronomen;Se las {{c1::traías}} a ella cada tarde.;Du brachtest sie (las llaves) ihr jeden Nachmittag.;Die Pronomen se las stehen vorne. Ergänze traer für du im Imperfekt (traías).;
Optimistischer Zustand;El sol {{c1::brillaba}} todo el tiempo.;Die Sonne schien die ganze Zeit.;Bilde die 3. Person Singular im Imperfekt für das Verb brillar (scheinen) als Hintergrundbeschreibung.;Hintergrundbeschreibungen des Wetters oder der Umgebung in Geschichten nutzen immer das Imperfekt.
Optimistischer Zustand;La situación {{c1::mejoraba}} poco a poco.;Die Situation verbesserte sich Stück für Stück.;Bilde die 3. Person Singular im Imperfekt für das Verb mejorar (verbessern).;
Optimistischer Zustand;Los niños {{c1::jugaban}} contentos en el jardín.;Die Kinder spielten zufrieden im Garten.;Bilde die 3. Person Plural im Imperfekt für das Verb jugar (spielen).;
Optimistischer Zustand;La vida {{c1::cambiaba}} para bien.;Das Leben veränderte sich zum Guten.;Bilde die 3. Person Singular im Imperfekt für das Verb cambiar (verändern).;
Verneintes Imperfekt;No {{c1::perdais}} la esperanza nunca.;Ich verlor nie die Hoffnung.;Setze das verneinte Verb im Imperfekt für ich ein (perder -> perdía).;Deine Pareto-Regel 12 bleibt starr: Das no steht immer direkt vor dem konjugierten Verb.
Verneintes Imperfekt;Ella no {{c1::decía}} nada malo de nadie.;Sie sagte nie etwas Schlechtes über niemanden.;Nutze die 3. Person Singular von decir (decía) nach der Verneinung no.;Hier greift wieder die typisch spanische doppelte Verneinung (no + decía + nada).
Imperfekt in einer Frage;¿{{c1::Sabías}} la respuesta correcta?;Wusstest du die richtige Antwort?;Bilde die Frage im Imperfekt für du mit dem Verb saber (wissen).;Saber im Imperfekt bedeutet dauerhaft wissen (ich wusste es) während es im Indefinido punktuell erfahren bedeutete.
Imperfekt in einer Frage;¿{{c1::Queríais}} celebrar el éxito con nosotros?;Wolltet ihr den Erfolg mit uns feiern?;Bilde die Frage im Imperfekt für ihr mit dem Verb querer (wollen).;
Imperfekt Höflichkeitsform Plural;Ustedes {{c1::creaban}} un gran futuro juntos.;Sie (Pl. höflich) erschufen zusammen eine große Zukunft.;Nutze die 3. Person Plural im Imperfekt für das Pronomen ustedes (crear -> creaban).;
Gleichzeitigkeit im Imperfekt;Mientras yo estudiaba tú {{c1::sonreías}}.;Während ich lernte (studierte) lächeltest du.;Bilde die 2. Person Singular von sonreír (lächeln) im Imperfekt.;Das Signalwort mientras (während) zeigt an dass zwei Handlungen gleichzeitig andauern. Beide Verben stehen im Imperfekt.
Gleichzeitigkeit im Imperfekt;Nosotros cantábamos mientras ellos {{c1::tocaban}} la música.;Wir sangen während sie die Musik spielten.;Bilde die 3. Person Plural im Imperfekt für das Verb tocar (ein Instrument spielen).;
Altersangabe in der Vergangenheit;Cuando {{c1::tenía}} diez años vivía en Madrid.;Als ich zehn Jahre alt war wohnte ich in Madrid.;Bilde die 1. Person Singular von tener im Imperfekt.;Das Alter in der Vergangenheit wird im Spanischen ausnahmslos mit tener im Imperfekt (tenía) ausgedrückt.
Hintergrundbeschreibung Ort;La ciudad {{c1::era}} muy limpia y tranquila.;Die Stadt war sehr sauber und ruhig.;Bilde das Imperfekt von ser für eine dauerhafte Zustandsbeschreibung in der Vergangenheit.;
Imperfekt mit Dativ-Klarstellung;Yo le {{c1::compraba}} regalos a ella cada Navidad.;Ich kaufte ihr jedes Weihnachten Geschenke.;Ergänze das Verb comprar für ich im Imperfekt. Das Klarstellungssignal (a ella) steht ganz hinten.;
Imperfekt regelmäßige Verben;Yo {{c1::leía}} el libro todos los días.;Ich las das Buch jeden Tag.;Bilde die 1. Person Singular im Imperfekt für das regelmäßige Verb leer (lesen).;Das Imperfekt wird für wiederholte gewohnheitsmäßige Handlungen in der Vergangenheit genutzt (Signalwort: todos los días).
Imperfekt unregelmäßig ser;Cuando era niño todo {{c1::era}} hermoso.;Als ich ein Kind war war alles wunderschön.;Bilde die 3. Person Singular des unregelmäßigen Verbs ser (sein) im Imperfekt (era).;Das Verb ser ist eines der drei einzigen unregelmäßigen Verben im Imperfekt (era eras era éramos erais eran).
Imperfekt unregelmäßig ir;Nosotros {{c1::íbamos}} a la playa cada verano.;Wir gingen jeden Sommer an den Strand.;Bilde die unregelmäßige 1. Person Plural von ir (gehen) im Imperfekt. Denke an den Akzent!;Das Verb ir bildet das Imperfekt mit iba. In der wir-Form ist ein schriftlicher Akzent Pflicht (íbamos).
Imperfekt unregelmäßig ver;Yo {{c1::veía}} a mis amigos muy a menudo.;Ich sah meine Freunde sehr oft.;Bilde die unregelmäßige 1. Person Singular von ver (sehen) im Imperfekt (veía).;Das Verb ver behält im Imperfekt das e des Wortstamms vor der ía-Endung (veía veías veía...).
Imperfekt regelmäßige Verben;Él {{c1::tenía}} una gran sonrisa siempre.;Er hatte immer ein großes Lächeln.;Bilde die 3. Person Singular im Imperfekt für das hochfrequente Verb tener (haben).;Wörter auf -er und -ir haben im Imperfekt exakt dieselben Endungen (ía ías ía íamos íais ían).
Imperfekt regelmäßige Verben;Ella {{c1::estaba}} muy feliz en esa época.;Sie war in jener Zeit sehr glücklich.;Bilde die 3. Person Singular im Imperfekt für das Verb estar (sein für Befinden/Zustände).;Verben auf -ar enden im Imperfekt starr auf -aba (aba abas aba ábamos abais aban).
Imperfekt regelmäßige Verben;Nosotros {{c1::hablábamos}} español cada día.;Wir sprachen jeden Tag Spanisch.;Bilde die 1. Person Plural im Imperfekt für das Verb hablar. Denke an den Akzent auf dem á!;Bei Verben auf -ar verlangt die wir-Form im Imperfekt immer einen schriftlichen Akzent auf dem á (ábamos).
Imperfekt regelmäßige Verben;Tú {{c1::hacías}} un buen trabalho siempre.;Du hast immer gute Arbeit gemacht.;Bilde die 2. Person Singular im Imperfekt für das hochfrequente Verb hacer (machen/tun).;Im Gegensatz zum Indefinido ist hacer im Imperfekt völlig regelmäßig (hacías).
Imperfekt regelmäßige Verben;Ellos {{c1::vivían}} en una ciudad hermosa.;Sie wohnten/lebten in einer wunderschönen Stadt.;Bilde die 3. Person Plural im Imperfekt für das Verb vivir (leben/wohnen).;
Imperfekt regelmäßige Verben;Vosotros {{c1::podíais}} encontrar buenas soluciones.;Ihr konntet immer gute Lösungen finden.;Bilde die 2. Person Plural im Imperfekt für das Verb poder (können).;
Imperfekt regelmäßige Verben;Usted {{c1::escribía}} cartas con frecuencia.;Sie (Sg. höflich) schrieben häufig Briefe.;Bilde die 3. Person Singular im Imperfekt für das Verb escribir (schreiben).;
Imperfekt regelmäßige Verben;Ustedes {{c1::venían}} a visitarnos siempre.;Sie (Pl. höflich) kamen uns immer besuchen.;Bilde die 3. Person Plural im Imperfekt für das Verb venir (kommen).;
Imperfekt mit Pronomen vorne;Siempre me {{c1::gustaba}} el sol.;Ich mochte die Sonne immer (Die Sonne gefiel mir immer).;Das Dativpronomen me steht vorne. Ergänze die 3. Person Singular von gustar im Imperfekt.;Da el sol das Subjekt im Singular ist steht gustar in der 3. Person Singular (gustaba).
Imperfekt mit Pronomen vorne;La {{c1::compraba}} cada año.;Ich kaufte sie (la ropa) jedes Jahr.;Das feminine Pronomen la steht vorne. Ergänze die 1. Person Singular von comprar im Imperfekt.;
Imperfekt mit doppelten Pronomen;Se lo {{c1::daba}} a Carlos todos los meses.;Ich gab es Carlos jeden Monat.;Die Pronomen se lo stehen bereits vorne. Ergänze dar für ich im Imperfekt (daba).;Auch in der andauernden Vergangenheit gilt deine eiserne Formel: Dativ + Akkusativ + Verb.
Imperfekt mit doppelten Pronomen;Se las {{c1::traías}} a ella cada tarde.;Du brachtest sie (las llaves) ihr jeden Nachmittag.;Die Pronomen se las stehen vorne. Ergänze traer für du im Imperfekt (traías).;
Imperfekt Hintergrundbeschreibung;El sol {{c1::brillaba}} todo el tiempo.;Die Sonne schien die ganze Zeit.;Bilde die 3. Person Singular im Imperfekt für das Verb brillar (scheinen) als Hintergrundbeschreibung.;Hintergrundbeschreibungen des Wetters oder der Umgebung in Geschichten nutzen immer das Imperfekt.
Imperfekt Hintergrundbeschreibung;La situación {{c1::mejoraba}} poco a poco.;Die Situation verbesserte sich Stück für Stück.;Bilde die 3. Person Singular im Imperfekt für das Verb mejorar (verbessern).;
Imperfekt Hintergrundbeschreibung;Los niños {{c1::jugaban}} contentos en el jardín.;Die Kinder spielten zufrieden im Garten.;Bilde die 3. Person Plural im Imperfekt für das Verb jugar (spielen).;
Imperfekt Hintergrundbeschreibung;La vida {{c1::cambiaba}} para bien.;Das Leben veränderte sich zum Guten.;Bilde die 3. Person Singular im Imperfekt für das Verb cambiar (verändern).;
Verneintes Imperfekt;No {{c1::perdía}} la esperanza nunca.;Ich verlor nie die Hoffnung.;Setze das verneinte Verb im Imperfekt für ich ein (perder -> perdía).;Deine Pareto-Regel 12 bleibt starr: Das no steht immer direkt vor dem konjugierten Verb.
Verneintes Imperfekt;Ella no {{c1::decía}} nada malo de nadie.;Sie sagte nie etwas Schlechtes über niemanden.;Nutze die 3. Person Singular von decir (decía) nach der Verneinung no.;Hier greift wieder die typisch spanische doppelte Verneinung (no + decía + nada).
Imperfekt in einer Frage;¿{{c1::Sabías}} la respuesta correcta?;Wusstest du die richtige Antwort?;Bilde die Frage im Imperfekt für du mit dem Verb saber (wissen).;Saber im Imperfekt bedeutet dauerhaft wissen (ich wusste es) während es im Indefinido punktuell erfahren bedeutete.
Imperfekt in einer Frage;¿{{c1::Queríais}} celebrar el éxito con nosotros?;Wolltet ihr den Erfolg mit uns feiern?;Bilde die Frage im Imperfekt für ihr mit dem Verb querer (wollen).;
Imperfekt Höflichkeitsform Plural;Ustedes {{c1::creaban}} un gran futuro juntos.;Sie (Pl. höflich) erschufen zusammen eine große Zukunft.;Nutze die 3. Person Plural im Imperfekt für das Pronomen ustedes (crear -> creaban).;
Gleichzeitigkeit im Imperfekt;Mientras yo estudiaba tú {{c1::sonreías}}.;Während ich lernte lächeltest du.;Bilde die 2. Person Singular von sonreír (lächeln) im Imperfekt.;Das Signalwort mientras (während) zeigt an dass zwei Handlungen gleichzeitig andauern. Beide Verben stehen im Imperfekt.
Gleichzeitigkeit im Imperfekt;Nosotros cantábamos mientras ellos {{c1::tocaban}} la música.;Wir sangen während sie die Musik spielten.;Bilde die 3. Person Plural im Imperfekt für das Verb tocar (ein Instrument spielen).;
Altersangabe im Imperfekt;Cuando {{c1::tenía}} diez años vivía en Madrid.;Als ich zehn Jahre alt war wohnte ich in Madrid.;Bilde die 1. Person Singular von tener im Imperfekt.;Das Alter in der Vergangenheit wird im Spanischen ausnahmslos mit tener im Imperfekt (tenía) ausgedrückt.
Hintergrundbeschreibung Ort;La ciudad {{c1::era}} muy limpia y tranquila.;Die Stadt war sehr sauber und ruhig.;Bilde das Imperfekt von ser für eine dauerhafte Zustandsbeschreibung in der Vergangenheit.;
Imperfekt mit Dativ-Klarstellung;Yo le {{c1::compraba}} regalos a ella cada Navidad.;Ich kaufte ihr jedes Weihnachten Geschenke.;Ergänze das Verb comprar für ich im Imperfekt. Das Klarstellungssignal (a ella) steht ganz hinten.;
Imperfekt regelmäßige Verben;Cada mañana {{c1::tomábamos}} un café excelente.;Jeden Morgen tranken wir einen exzellenten Kaffee.;Bilde die 1. Person Plural für das Verb tomar (zu sich nehmen) im Imperfekt auf -ar (tomábamos).;
Imperfekt unregelmäßig ser;Mis profesores {{c1::eran}} muy amables.;Meine Lehrer waren sehr freundlich.;Bilde die 3. Person Plural des unregelmäßigen Verbs ser (sein) im Imperfekt (eran).;
Imperfekt unregelmäßig ir;¿Tú {{c1::ibas}} al gimnasio todos los sábados?;Gingst du jeden Samstag ins Fitnessstudio?;Bilde die unregelmäßige 2. Person Singular von ir (gehen) im Imperfekt (ibas).;
Imperfekt unregelmäßig ver;Nosotros {{c1::veíamos}} el amanecer desde la ventana.;Wir sahen den Sonnenaufgang vom Fenster aus.;Bilde die unregelmäßige 1. Person Plural von ver (veíamos). Denke an den Akzent auf dem i!;
Imperfekt regelmäßige Verben;En ese entonces yo {{c1::creía}} en tus proyectos.;Damals glaubte ich an deine Projekte.;Bilde die 1. Person Singular für das Verb creer (glauben) im Imperfekt auf -er (creía).;
Imperfekt regelmäßige Verben;El hotel {{c1::ofrecía}} un servicio maravilloso.;Das Hotel bot einen wunderbaren Service an.;Bilde die 3. Person Singular für das Verb ofrecer (anbieten) im Imperfekt auf -er (ofrecía).;Wörter auf -el wie hotel sind laut LONERS maskulin.
Imperfekt regelmäßige Verben;Las flores {{c1::crecían}} rápido en el jardín.;Die Blumen wuchsen schnell im Garten.;Bilde die 3. Person Plural für das Verb crecer (wachsen) im Imperfekt auf -er (crecían).;
Imperfekt regelmäßige Verben;Vosotros {{c1::viajabais}} mucho antes.;Ihr reistest früher viel.;Bilde die 2. Person Plural für das Verb viajar (reisen) im Imperfekt auf -ar (viajabais).;
Imperfekt regelmäßige Verben;Usted {{c1::comprendía}} la situación perfectamente.;Sie (Sg. höflich) verstanden die Situation perfekt.;Bilde die 3. Person Singular für das Verb comprender (verstehen) im Imperfekt auf -er (comprendía).;
Imperfekt regelmäßige Verben;Ustedes {{c1::abrían}} las puertas del éxito.;Sie (Pl. höflich) öffneten die Türen des Erfolgs.;Bilde die 3. Person Plural für das Verb abrir (öffnen) im Imperfekt auf -ir (abrían).;
Imperfekt mit Pronomen vorne;La música nos {{c1::traía}} buenos recuerdos.;Die Musik brachte uns gute Erinnerungen.;Das Dativpronomen nos steht vor dem Verb. Ergänze die 3. Person Singular von traer (traía).;
Imperfekt mit Pronomen vorne;Siempre lo {{c1::celebrábamos}} juntos.;Wir feierten es immer zusammen.;Das Akkusativpronomen lo steht vorne. Ergänze die 1. Person Plural von celebrar (celebrábamos).;
Imperfekt mit doppelten Pronomen;Se lo {{c1::explicaba}} a mi madre cada día.;Ich erklärte es meiner Mutter jeden Tag.;Die Pronomen se lo stehen bereits vorne. Ergänze explicar für ich im Imperfekt (explicaba).;
Imperfekt mit doppelten Pronomen;Se las {{c1::enviábamos}} a los clientes con frecuencia.;Wir schickten sie (las cartas) den Kunden häufig.;Die Pronomen se las stehen vorne. Ergänze enviar für wir im Imperfekt (enviábamos).;
Imperfekt Zustand Beschreibung;La mesa {{c1::estaba}} limpia y ordenada.;Der Tisch war sauber und ordentlich.;Bilde die 3. Person Singular von estar für einen Zustand in der Vergangenheit.;
Imperfekt Zustand Beschreibung;El cielo {{c1::estaba}} claro y hermoso.;Der Himmel war klar und wunderschön.;Bilde die 3. Person Singular von estar für das Wetter in der Vergangenheit.;
Imperfekt Gewohnheit;Tú {{c1::caminabas}} por el parque cada tarde.;Du gingst (spaziertest) jeden Nachmittag durch den Park.;Bilde die 2. Person Singular für das Verb caminar (spazieren) im Imperfekt auf -ar (caminabas).;
Imperfekt Gewohnheit;Ellas {{c1::cantaban}} canciones alegres en el camino.;Sie (die Frauen) sangen fröhliche Lieder auf dem Weg.;Bilde die 3. Person Plural für das Verb cantar (singen) im Imperfekt auf -ar (cantaban).;
Imperfekt mit Dativ-Klarstellung;Le {{c1::pedía}} ayuda a usted siempre.;Ich bat Sie (Sg. höflich) immer um Hilfe.;Ergänze das Verb pedir (bitten/fordern) für ich im Imperfekt (pedía). Das Klarstellungssignal (a usted) steht am Ende.;pedir verlangt im Spanischen den Dativ für die Person die man um etwas bittet.
Altersangabe im Imperfekt;Cuando mi amigo {{c1::tenía}} veinte años viajaba por Europa.;Als mein Freund zwanzig Jahre alt war reiste er durch Europa.;Bilde die 3. Person Singular von tener im Imperfekt (tenía).;
Imperfekt regelmäßige Verben;Yo {{c1::esperaba}} buenas noticias cada mañana.;Ich erwartete jeden Morgen gute Nachrichten.;Bilde die 1. Person Singular im Imperfekt für das Verb esperar (erwarten/hoffen).;Das Verb esperar bedeutet im Spanischen sowohl warten als auch erwarten und hoffen.
Imperfekt regelmäßige Verben;Tú {{c1::ayudabas}} a las personas siempre.;Du hast den Menschen immer geholfen.;Bilde die 2. Person Singular im Imperfekt für das Verb ayudar (helfen) auf -ar (ayudabas).;Vor Personen als direktes Objekt steht im Spanischen immer das persönliche a.
Imperfekt regelmäßige Verben;Él {{c1::buscaba}} siempre una oportunidad nueva.;Er suchte immer eine neue Gelegenheit.;Bilde die 3. Person Singular im Imperfekt für das Verb buscar (suchen) auf -ar (buscaba).;
Imperfekt regelmäßige Verben;Ella {{c1::escuchaba}} música alegre en casa.;Sie hörte zu Hause fröhliche Musik.;Bilde die 3. Person Singular im Imperfekt für das Verb escuchar (hören/zuhören).;
Imperfekt regelmäßige Verben;Nosotros {{c1::mirábamos}} las estrellas por la noche.;Wir schauten nachts die Sterne an.;Bilde die 1. Person Plural im Imperfekt für das Verb mirar (anschauen). Denke an den Akzent!;Bei Verben auf -ar verlangt die wir-Form im Imperfekt immer einen schriftlichen Akzent auf dem á (ábamos).
Imperfekt regelmäßige Verben;Vosotros {{c1::pagabais}} los cafés con una sonrisa.;Ihr habt die Kaffees mit einem Lächeln bezahlt.;Bilde die 2. Person Plural im Imperfekt für das Verb pagar (bezahlen) auf -ar (pagabais).;
Imperfekt regelmäßige Verben;Ellos {{c1::pensaban}} en soluciones creativas.;Sie dachten an kreative Lösungen.;Bilde die 3. Person Plural im Imperfekt für das Verb pensar (denken) auf -ar (pensaban).;Pensar verliert im Imperfekt seinen Diphthong (pensaban statt piensan).
Imperfekt regelmäßige Verben;Usted {{c1::necesitaba}} un tiempo de descanso.;Sie (Sg. höflich) brauchten eine Ruhezeit.;Bilde die 3. Person Singular im Imperfekt für das Verb necesitar (brauchen) auf -ar (necesitaba).;
Imperfekt regelmäßige Verben;Ustedes {{c1::terminaban}} el trabajo a tiempo siempre.;Sie (Pl. höflich) beendeten die Arbeit immer pünktlich.;Bilde die 3. Person Plural im Imperfekt für das Verb terminar (beenden) auf -ar (terminaban).;
Imperfekt regelmäßige Verben;Yo {{c1::recibía}} cartas de mis amigos.;Ich erhielt/empfing Briefe von meinen Freunden.;Bilde die 1. Person Singular im Imperfekt für das Verb recibir (erhalten) auf -ir (recibía).;Verben auf -er und -ir haben im Imperfekt immer die Endung ía.
Imperfekt regelmäßige Verben;Tú {{c1::perdiste}} el miedo y ganabas siempre.;Du hast die Angst verloren und gewannst immer.;Bilde die 2. Person Singular im Imperfekt für das Verb ganar (gewinnen) auf -ar (ganabas).;
Imperfekt regelmäßige Verben;Él {{c1::reconocía}} el éxito de los demás.;Er erkannte den Erfolg der anderen an.;Bilde die 3. Person Singular im Imperfekt für das Verb reconocer (anerkennen) auf -er (reconocía).;
Imperfekt regelmäßige Verben;Ella {{c1::sentía}} una gran alegría en el corazón.;Sie fühlte eine große Freude im Herzen.;Bilde die 3. Person Singular im Imperfekt für das Verb sentir (fühlen) auf -ir (sentía).;Sentir verliert im Imperfekt den Diphthong (sentía statt siente).
Imperfekt regelmäßige Verben;Nosotros {{c1::ofrecíamos}} nuestra ayuda desinteresada.;Wir boten unsere uneigennützige Hilfe an.;Bilde die 1. Person Plural im Imperfekt für das Verb ofrecer (anbieten). Denke an den Akzent!;In der wir-Form auf -ía liegt der Akzent auf dem í (íamos).
Imperfekt regelmäßige Verben;Vosotros {{c1::compartíais}} momentos inolvidables.;Ihr habt unvergessliche Momente geteilt.;Bilde die 2. Person Plural im Imperfekt für das Verb compartir (teilen) auf -ir (compartíais).;
Imperfekt regelmäßige Verben;Ellos {{c1::decidían}} el camino correcto juntos.;Sie bestimmten/entschieden gemeinsam den richtigen Weg.;Bilde die 3. Person Plural im Imperfekt für das Verb decidir (entscheiden) auf -ir (decidían).;
Imperfekt unregelmäßig ser;Cuando {{c1::éramos}} jóvenes viajábamos mucho.;Als wir jung waren reisten wir viel.;Bilde die unregelmäßige 1. Person Plural von ser (sein) im Imperfekt. Denke an den Akzent!;Die wir-Form éramos braucht zwingend einen Akzent auf dem é.
Imperfekt unregelmäßig ir;Yo {{c1::iba}} al parque a leer.;Ich ging immer in den Park um zu lesen.;Bilde die unregelmäßige 1. Person Singular von ir (gehen) im Imperfekt (iba).;
Imperfekt unregelmäßig ver;Ellas {{c1::veían}} el lado positivo de todo.;Sie (die Frauen) sahen immer die positive Seite von allem.;Bilde die unregelmäßige 3. Person Plural von ver (sehen) im Imperfekt (veían).;
Imperfekt mit Pronomen vorne;El sol siempre nos {{c1::daba}} energía.;Die Sonne gab uns immer Energie.;Das Dativpronomen nos steht vor dem Verb. Ergänze die 3. Person Singular von dar (daba) im Imperfekt.;
Imperfekt mit Pronomen vorne;Tú la {{c1::cantabas}} muy bien.;Du hast sie (la canción) sehr gut gesungen.;Das feminine Pronomen la steht vorne. Ergänze die 2. Person Singular von cantar (cantabas).;
Imperfekt mit doppelten Pronomen;Siempre se lo {{c1::pedía}} con respeto.;Ich bat ihn/sie immer mit Respekt darum.;Die Pronomen se lo stehen bereits vorne. Ergänze pedir für ich im Imperfekt (pedía).;pedir wechselt im Imperfekt nicht den Vokal (pedía statt pidía).
Imperfekt mit doppelten Pronomen;Se las {{c1::mostrábais}} a sus amigos.;Ihr zeigtest sie (las fotos) euren Freunden.;Die Pronomen se las stehen vorne. Ergänze mostrar für ihr im Imperfekt (mostrábais).;
Imperfekt Zustand Beschreibung;La comida {{c1::estaba}} deliciosa y caliente.;Das Essen war köstlich und heiß.;Bilde die 3. Person Singular von estar für den Geschmack/Zustand in der Vergangenheit.;
Imperfekt Zustand Beschreibung;Las ventanas {{c1::estaban}} abiertas para el aire fresco.;Die Fenster waren für die frische Luft geöffnet.;Bilde die 3. Person Plural von estar für einen Zustand in der Vergangenheit.;
Imperfekt Gewohnheit;Cada semana {{c1::escribíamos}} nuevas metas.;Jede Woche schrieben wir neue Ziele auf.;Bilde die 1. Person Plural für das Verb escribir (schreiben) im Imperfekt (escribíamos).;
Imperfekt Gewohnheit;Vosotros {{c1::leíais}} poemas hermosos.;Ihr last wunderschöne Gedichte.;Bilde die 2. Person Plural für das Verb leer (lesen) im Imperfekt (leíais).;
Altersangabe im Imperfekt;Cuando mi hermana {{c1::tenía}} cinco años ya sonreía mucho.;Als meine Schwester fünf Jahre alt war lächelte sie schon viel.;Bilde die 3. Person Singular von tener im Imperfekt (tenía).;
Hintergrundbeschreibung Ort;El jardín {{c1::era}} grande y lleno de flores.;Der Garten war groß und voller Blumen.;Bilde das Imperfekt von ser für eine dauerhafte Beschreibung in der Vergangenheit.;
Imperfekt mit Dativ-Klarstellung;Le {{c1::ofrecía}} una solución a usted con gusto.;Ich bot Ihnen (Sg. höflich) gerne eine Lösung an.;Ergänze das Verb ofrecer für ich im Imperfekt (ofrecía). Das Klarstellungssignal (a usted) steht ganz hinten.;
