main_topic;cloze_test;translation;hint;extra
Verb decir Präsens (1. Pl. - Meinung);Nosotros {{c1::decimos}} que el proyecto es bueno.;Wir sagen, dass das Projekt gut ist.;Bilde die 1. Person Plural von decir (wir sagen) im Präsens.;Proyecto gehört zum wirtschaftlichen Grundwortschatz.
Verb decir Präsens (1. Pl. - Absage);Nosotras no {{c1::decimos}} cosas malas de nadie.;Wir sagen von niemandem schlechte Dinge.;Bilde die 1. Person Plural von decir für eine rein weibliche Gruppe.;Nadie bedeutet niemand und bleibt unveränderlich.
Verb decir Präsens (1. Pl. - Richtung);Nosotros le {{c1::decimos}} el camino al hotel nuevo.;Wir sagen ihm den Weg zum neuen Hotel.;Bilde die 1. Person Plural von decir (wir sagen) im Präsens.;Camino bedeutet Weg oder Straße.
Verb decir Präsens (1. Pl. - Geheimnis);Nosotros {{c1::decimos}} que sabemos el secreto.;Wir sagen, dass wir das Geheimnis wissen.;Bilde die 1. Person Plural von decir (wir sagen) im Präsens.;Sabemos ist die 1. Person Plural von saber.
Verb decir Präsens (2. Pl. - Frage);¿Vosotros qué {{c1::decís}} sobre las normas nuevas?;Was sagt ihr zu den neuen Regeln?;Bilde die 2. Person Plural von decir (ihr sagt) im Präsens. Achte auf den Akzent!;Die Form decís trägt einen geschriebenen Akzent auf dem i und hat keinen Stammwechsel.
Verb decir Präsens (2. Pl. - Wahrheit);Vosotros sempre {{c1::decís}} la verdad al jefe.;Ihr sagt dem Chef immer die Wahrheit.;Bilde die 2. Person Plural von decir (ihr sagt) im Präsens mit Akzent.;Jefe ist ein maskulines Substantiv (el jefe).
Verb decir Präsens (2. Pl. - Meinung);Vosotras {{c1::decís}} que tenéis toda la razón.;Ihr sagt, dass ihr völlig recht habt.;Bilde die 2. Person Plural von decir für eine rein weibliche Gruppe mit Akzent.;Tenéis ist die 2. Person Plural von tener.
Verb decir Präsens (2. Pl. - Erreichbarkeit);Vosotros me {{c1::decís}} dónde están los documentos.;Ihr sagt mir, wo die Dokumente liegen.;Bilde die 2. Person Plural von decir (ihr sagt) im Präsens mit Akzent.;Documento stammt aus dem Grundwortschatz.
Verb decir Präsens (2. Pl. - Preis);¿Vosotros {{c1::decís}} que el precio total es alto?;Sagt ihr, dass der Gesamtpreis hoch ist?;Bilde die 2. Person Plural von decir (ihr sagt) im Präsens mit Akzent.;Precio bedeutet Preis oder Wert.
Verb decir Präsens (3. Pl. - Tatsache);Los empleados {{c1::dicen}} que quieren cambios.;Die Angestellten sagen, dass sie Veränderungen wollen.;Bilde die 3. Person Plural von decir (sie sagen) im Präsens mit Stammwechsel.;In der 3. Person Plural kehrt der Stammwechsel von e zu i wieder zurück (dicen).
Verb decir Präsens (3. Pl. - Meinung);Esos chicos {{c1::dicen}} cosas muy hermosas.;Diese Jungs sagen sehr schöne Dinge.;Bilde die 3. Person Plural von decir (sie sagen) im Präsens.;Hermoso bedeutet schön oder wunderbar.
Verb decir Präsens (3. Pl. - Wahrheit);Ellos le {{c1::dicen}} la verdad al director.;Sie sagen dem Leiter die Wahrheit.;Bilde die 3. Person Plural von decir (sie sagen) im Präsens mit Stammwechsel.;Das Pronomen le verweist redundant auf den Empfänger (al director).
Verb decir Präsens (3. Pl. - Geheimnis);Las niñas no {{c1::dicen}} nada de la fiesta.;Die Mädchen sagen nichts von dem Fest.;Bilde die 3. Person Plural von decir für ein weibliches Plural-Subjekt.;Fiesta ist ein weibliches Substantiv (la fiesta).
Verb decir Präsens (3. Pl. - Sprache);Ellas {{c1::dicen}} que saben escribir en inglés.;Sie sagen, dass sie auf Englisch schreiben können.;Bilde die 3. Person Plural von decir für eine weibliche Gruppe im Präsens.;Inglés hat einen geschriebenen Akzent auf dem e.
Verb decir Indefinido (1. Sg. - Wahrheit);Ayer yo {{c1::dije}} la verdad a mis amigos.;Gestern habe ich meinen Freunden die Wahrheit gesagt.;Bilde die 1. Person Singular von decir (ich sagte) im Indefinido. Ohne Akzent!;Das Signalwort ayer (gestern) verlangt das Indefinido.
Verb decir Indefinido (1. Sg. - Meinung);El lunes pasado yo {{c1::dije}} que era un error.;Letzten Montag habe ich gesagt, dass es ein Fehler war.;Bilde die 1. Person Singular von decir (ich sagte) im Indefinido.;"El lunes pasado" grenzt das Ereignis zeitlich genau ab.
Verb decir Indefinido (1. Sg. - Name);Yo le {{c1::dije}} Paco porque es su nombre.;Ich nannte (sagte zu) ihm Paco, weil es sein Name ist.;Bilde die 1. Person Singular von decir (ich nannte) im Indefinido.;Das Pronomen le bezieht sich auf "ihm".
Verb decir Indefinido (1. Sg. - Absage);Anoche yo no {{c1::dije}} nada sobre la reunión.;Gestern Abend habe ich nichts über die Besprechung gesagt.;Bilde die verneinte 1. Person Singular von decir im Indefinido.;Anoche bedeutet gestern Abend oder letzte Nacht.
Verb decir Indefinido (1. Sg. - Tatsache);Yo te {{c1::dije}} lo que teníamos que hacer.;Ich habe dir gesagt, was wir tun mussten.;Bilde die 1. Person Singular von decir (ich sagte) im Indefinido.;"Lo que" bedeutet das, was / was.
Verb decir Indefinido (2. Sg. - Frage);¿Tú qué {{c1::dijiste}} sobre este nuevo plan?;Was hast du zu diesem neuen Plan gesagt?;Bilde die 2. Person Singular von decir (du sagtest) im Indefinido.;Die Endung für die 2. Person Singular bei starken Verben ist -iste.
Verb decir Indefinido (2. Sg. - Wahrheit);Tú {{c1::dijiste}} la verdad antes que los demás.;Du hast die Wahrheit vor den anderen gesagt.;Bilde die 2. Person Singular von decir (du sagtest) im Indefinido.;Verdad ist ein weibliches Substantiv (la verdad).
Verb decir Indefinido (2. Sg. - Lüge);Tú me {{c1::dijiste}} mentiras el domingo pasado.;Du hast mir letzten Sonntag Lügen erzählt (gesagt).;Bilde die 2. Person Singular von decir (du sagtest) im Indefinido.;Der konkrete Tag verlangt das Indefinido.
Verb decir Indefinido (2. Sg. - Tatsache);Tú {{c1::dijiste}} que el hospital estaba cerca.;Du hast gesagt, dass das Krankenhaus in der Nähe war.;Bilde die 2. Person Singular von decir (du sagtest) im Indefinido.;Das Ortsverb estar wird für die Lage des Krankenhauses genutzt.
Verb decir Indefinido (2. Sg. - Geheimnis);Tú no le {{c1::dijiste}} a nadie el secreto.;Du hast niemandem das Geheimnis gesagt.;Bilde die 2. Person Singular von decir (du sagtest) im Indefinido.;"No... a nadie" ist die doppelte Verneinung für "niemandem".
Verb decir Indefinido (3. Sg. - Tatsache);El director {{c1::dijo}} que el contrato estaba listo.;Der Leiter hat gesagt, dass der Vertrag fertig war.;Bilde die 3. Person Singular von decir (er/sie/es sagte) im Indefinido. Stammvokal wechselt zu o!;Der Stamm wechselt zu dij-, die Endung für die 3. Person ist -o (dijo).
Verb decir Indefinido (3. Sg. - Meinung);Ella {{c1::dijo}} que la situación era grave.;Sie hat gesagt, dass die Situation schwerwiegend war.;Bilde die 3. Person Singular von decir (er/sie/es sagte) im Indefinido.;Grave endet auf -e und bleibt für beide Geschlechter gleich.
Verb decir Indefinido (3. Sg. - Richtung);El mapa {{c1::dijo}} cómo ir al centro comercial.;Die Karte sagte (zeigte), wie man zum Einkaufszentrum kommt.;Bilde die 3. Person Singular von decir (es sagte) im Indefinido.;"Ir al centro" verlangt die Verschmelzung von a + el = al.
Verb decir Indefinido (3. Sg. - Zeit);El reloj {{c1::dijo}} que ya era la una de la tarde.;Die Uhr sagte, dass es schon ein Uhr mittags war.;Bilde die 3. Person Singular von decir (es sagte) im Indefinido.;Für "ein Uhr" nutzt man das Verb ser im Singular.
Verb decir Indefinido (3. Sg. - Absage);Él no me {{c1::dijo}} nada de su nuevo viaje.;Er hat mir nichts von seiner neuen Reise gesagt.;Bilde die verneinte 3. Person Singular von decir im Indefinido.;Viaje ist im Spanischen maskulin (el viaje).
Verb decir Indefinido (1. Pl. - Tatsache);Nosotros {{c1::dijimos}} la verdad en el informe.;Wir haben die Wahrheit im Bericht gesagt.;Bilde die 1. Person Plural von decir (wir sagten) im Indefinido.;Die unregelmäßigen Indefinido-Formen tragen niemals einen Akzent.
Verb decir Indefinido (1. Pl. - Meinung);Nosotros {{c1::dijimos}} que el proyecto era bueno.;Wir haben gesagt, dass das Projekt gut war.;Bilde die 1. Person Plural von decir (wir sagten) im Indefinido.;Proyecto gehört zum wirtschaftlichen Grundwortschatz.
Verb decir Indefinido (1. Pl. - Absage);Nosotras no {{c1::dijimos}} cosas malas de nadie.;Wir haben von niemandem schlechte Dinge gesagt.;Bilde die 1. Person Plural von decir für eine rein weibliche Gruppe.;Nadie bedeutet niemand und bleibt unveränderlich.
Verb decir Indefinido (1. Pl. - Richtung);Nosotros le {{c1::dijimos}} el camino al hotel nuevo.;Wir haben ihm den Weg zum neuen Hotel gesagt.;Bilde die 1. Person Plural von decir (wir sagten) im Indefinido.;Camino bedeutet Weg oder Straße.
Verb decir Indefinido (1. Pl. - Geheimnis);Nosotros {{c1::dijimos}} que sabíamos el secreto.;Wir haben gesagt, dass wir das Geheimnis wussten.;Bilde die 1. Person Plural von decir (wir sagten) im Indefinido.;Sabíamos ist das Imperfekt von saber.
Verb decir Indefinido (2. Pl. - Frage);¿Vosotros qué {{c1::dijisteis}} sobre las normas?;Was habt ihr zu den Regeln gesagt?;Bilde die 2. Person Plural von decir (ihr sagtet) im Indefinido. Ohne Akzent!;Die Endung für vosotros im unregelmäßigen Indefinido lautet -isteis.
Verb decir Indefinido (2. Pl. - Wahrheit);Vosotros siempre {{c1::dijisteis}} la verdad al jefe.;Ihr habt dem Chef immer die Wahrheit gesagt.;Bilde die 2. Person Plural von decir (ihr sagtet) im Indefinido.;Jefe ist ein maskulines Substantiv (el jefe).
Verb decir Indefinido (2. Pl. - Meinung);Vosotras {{c1::dijisteis}} que teníais toda la razón.;Ihr habt gesagt, dass ihr völlig recht hattet.;Bilde die 2. Person Plural von decir für eine rein weibliche Gruppe im Indefinido.;Teníais ist das Imperfekt von tener.
Verb decir Indefinido (2. Pl. - Erreichbarkeit);Vosotros me {{c1::dijisteis}} dónde estaban los documentos.;Ihr habt mir gesagt, wo die Dokumente lagen.;Bilde die 2. Person Plural von decir (ihr sagtet) im Indefinido.;Documento stammt aus dem Grundwortschatz.
Verb decir Indefinido (2. Pl. - Preis);¿Vosotros {{c1::dijisteis}} que el total era alto?;Habt ihr gesagt, dass der Gesamtpreis hoch war?;Bilde die 2. Person Plural von decir (ihr sagtet) im Indefinido.;Precio oder total bedeutet Wert oder Preis.
Verb decir Indefinido (3. Pl. - Tatsache);Los empleados {{c1::dijeron}} que querían cambios.;Die Angestellten haben gesagt, dass sie Veränderungen wollten.;Bilde die 3. Person Plural von decir (sie sagten) im Indefinido. Achtung: -eron!;Die Endung lautet -eron (dijeron) und NICHT -ieron, da das i nach j ausfällt.
Verb decir Indefinido (3. Pl. - Meinung);Esos chicos {{c1::dijeron}} cosas muy hermosas.;Diese Jungs haben sehr schöne Dinge gesagt.;Bilde die 3. Person Plural von decir (sie sagten) im Indefinido.;Hermoso bedeutet schön oder wunderbar.
Verb decir Indefinido (3. Pl. - Wahrheit);Ellos le {{c1::dijeron}} la verdad al director.;Sie haben dem Leiter die Wahrheit gesagt.;Bilde die 3. Person Plural von decir (sie sagten) im Indefinido.;Das Pronomen le verweist redundant auf den Empfänger (al director).
Verb decir Indefinido (3. Pl. - Geheimnis);Las niñas no {{c1::dijeron}} nada de la fiesta.;Die Mädchen haben nichts von dem Fest gesagt.;Bilde die 3. Person Plural von decir für ein weibliches Plural-Subjekt.;Fiesta ist ein weibliches Substantiv (la fiesta).
Verb decir Indefinido (3. Pl. - Sprache);Ellas {{c1::dijeron}} que sabían escribir en inglés.;Sie haben gesagt, dass sie auf Englisch schreiben konnten.;Bilde die 3. Person Plural von decir für eine weibliche Gruppe im Indefinido.;Inglés hat einen geschriebenen Akzent auf dem e.
Verb decir Imperfekt (1. Sg. - Wahrheit);Antes yo siempre {{c1::decía}} la verdad a mis amigos.;Früher sagte ich meinen Freunden immer die Wahrheit.;Bilde die 1. Person Singular von decir (ich sagte) im Imperfekt für eine Gewohnheit.;Das Signalwort antes (früher) deutet auf eine regelmäßige Gewohnheit im Imperfekt hin.
Verb decir Imperfekt (1. Sg. - Meinung);Yo {{c1::decía}} que esto era un gran error.;Ich sagte (damals), dass dies ein großer Fehler war.;Bilde die 1. Person Singular von decir (ich sagte) im Imperfekt.;Beschreibt die andauernde Meinung oder Behauptung in der Vergangenheit.
Verb decir Imperfekt (1. Sg. - Name);Yo le {{c1::decía}} Paco porque era su nombre.;Ich nannte (sagte zu) ihm Paco, weil es sein Name war.;Bilde die 1. Person Singular von decir (ich nannte) im Imperfekt.;Das Pronomen le bezieht sich auf "ihm".
Verb decir Imperfekt (1. Sg. - Absage);En esa época yo no {{c1::decía}} nada sobre la reunión.;In jener Epoche sagte ich nichts über die Besprechung.;Bilde die verneinte 1. Person Singular von decir im Imperfekt.;"En esa época" beschreibt einen längeren Zustand in der Vergangenheit.
Verb decir Imperfekt (1. Sg. - Tatsache);Yo te {{c1::decía}} lo que teníamos que hacer cada día.;Ich sagte dir jeden Tag, was wir tun mussten.;Bilde die 1. Person Singular von decir (ich sagte) im Imperfekt.;"Cada día" verlangt für die regelmäßige Wiederholung das Imperfekt.
Verb decir Imperfekt (2. Sg. - Frage);¿Tú qué {{c1::decías}} sobre este nuevo plan antes?;Was hast du früher zu diesem neuen Plan gesagt?;Bilde die 2. Person Singular von decir (du sagtest) im Imperfekt.;Fragt nach einer andauernden Meinung oder früheren Haltung.
Verb decir Imperfekt (2. Sg. - Wahrheit);Tú siempre {{c1::decías}} la verdad antes que los demás.;Du sagst früher immer die Wahrheit vor den anderen.;Bilde die 2. Person Singular von decir (du sagtest) im Imperfekt.;Verdad ist ein weibliches Substantiv (la verdad).
Verb decir Imperfekt (2. Sg. - Lüge);Tú siempre me {{c1::decías}} mentiras de pequeño.;Als Kleiner (als Kind) hast du mir immer Lügen erzählt.;Bilde die 2. Person Singular von decir (du sagtest) im Imperfekt.;Lebensabschnitte wie die Kindheit werden im Imperfekt beschrieben.
Verb decir Imperfekt (2. Sg. - Tatsache);Tú {{c1::decías}} que el hospital estaba cerca.;Du sagtest (damals), dass das Krankenhaus in der Nähe war.;Bilde die 2. Person Singular von decir (du sagtest) im Imperfekt.;Dient als Hintergrundinformation für den weiteren Verlauf einer Erzählung.
Verb decir Imperfekt (2. Sg. - Geheimnis);Tú no le {{c1::decías}} a nadie el secreto antes.;Du hast früher niemandem das Geheimnis gesagt.;Bilde die 2. Person Singular von decir (du sagtest) im Imperfekt.;"No... a nadie" ist die doppelte Verneinung für "niemandem".
Verb decir Imperfekt (3. Sg. - Tatsache);El director {{c1::decía}} que el contrato estaba listo.;Der Leiter sagte (damals), dass der Vertrag fertig war.;Bilde die 3. Person Singular von decir (er/sie/es sagte) im Imperfekt.;Jede Form trägt einen geschriebenen Akzent auf dem i (decía).
Verb decir Imperfekt (3. Sg. - Meinung);Ella {{c1::decía}} que la situación era grave.;Sie sagte (immer), dass die Situation schwerwiegend war.;Bilde die 3. Person Singular von decir (er/sie/es sagte) im Imperfekt.;Gerava oder grave endet auf -e und bleibt unveränderlich im Genus.
Verb decir Imperfekt (3. Sg. - Richtung);El mapa {{c1::decía}} cómo ir al centro comercial.;Die Karte sagte (zeigte damals), wie man zum Einkaufszentrum kommt.;Bilde die 3. Person Singular von decir (es sagte) im Imperfekt.;Beschreibt den Zustand des Dokuments/der Karte in der Vergangenheit.
Verb decir Imperfekt (3. Sg. - Zeit);El reloj {{c1::decía}} que ya era la una de la tarde.;Die Uhr sagte (zeigte), dass es schon ein Uhr mittags war.;Bilde die 3. Person Singular von decir (es sagte) im Imperfekt.;Uhrzeiten in der Vergangenheit stehen immer im Imperfekt.
Verb decir Imperfekt (3. Sg. - Absage);Él nunca me {{c1::decía}} nada de su nuevo viaje.;Er hat mir nie etwas von seiner neuen Reise erzählt.;Bilde die verneinte 3. Person Singular von decir im Imperfekt.;Nunca (nie) fordert das Imperfekt bei permanenten Zuständen.
Verb decir Imperfekt (1. Pl. - Tatsache);Nosotros {{c1::decíamos}} la verdad en el informe.;Wir sagten damals die Wahrheit im Bericht.;Bilde die 1. Person Plural von decir (wir sagten) im Imperfekt. Denke an den Akzent!;Jede Form im Imperfekt von decir hat einen Akzent auf dem i (decíamos).
Verb decir Imperfekt (1. Pl. - Meinung);Nosotros {{c1::decíamos}} que el proyecto era bueno.;Wir sagten (damals), dass das Projekt gut war.;Bilde die 1. Person Plural von decir (wir sagten) im Imperfekt mit Akzent.;Proyecto gehört zum wirtschaftlichen Grundwortschatz.
Verb decir Imperfekt (1. Pl. - Absage);Nosotras nunca {{c1::decíamos}} cosas malas de nadie.;Wir sagten nie schlechte Dinge über jemanden.;Bilde die 1. Person Plural von decir für eine rein weibliche Gruppe.;Nadie bedeutet niemand und bleibt unveränderlich.
Verb decir Imperfekt (1. Pl. - Richtung);Nosotros siempre le {{c1::decíamos}} el camino.;Wir sagten ihm immer den Weg.;Bilde die 1. Person Plural von decir (wir sagten) im Imperfekt mit Akzent.;Camino bedeutet Weg oder Straße.
Verb decir Imperfekt (1. Pl. - Geheimnis);Nosotros {{c1::decíamos}} que sabíamos el secreto.;Wir sagten (damals), dass wir das Geheimnis wussten.;Bilde die 1. Person Plural von decir (wir sagten) im Imperfekt mit Akzent.;Sabíamos ist das Imperfekt von saber.
Verb decir Imperfekt (2. Pl. - Frage);¿Vosotros qué {{c1::decíais}} sobre las normas antes?;Was habt ihr früher zu den Regeln gesagt?;Bilde die 2. Person Plural von decir (ihr sagtet) im Imperfekt. Achte auf den Akzent!;Die Endung für vosotros lautet -íais (decíais).
Verb decir Imperfekt (2. Pl. - Wahrheit);Vosotros siempre {{c1::decíais}} la verdad al jefe.;Ihr sagtet dem Chef immer die Wahrheit.;Bilde die 2. Person Plural von decir (ihr sagtet) im Imperfekt mit Akzent.;Jefe ist ein maskulines Substantiv (el jefe).
Verb decir Imperfekt (2. Pl. - Meinung);Vosotras {{c1::decíais}} que teníais toda la razón.;Ihr sagtet (immer), dass ihr völlig recht hattet.;Bilde die 2. Person Plural von decir für eine rein weibliche Gruppe im Imperfekt.;Teníais ist das Imperfekt von tener.
Verb decir Imperfekt (2. Pl. - Erreichbarkeit);Vosotros me {{c1::decíais}} dónde estaban los documentos.;Ihr sagtet mir (damals immer), wo die Dokumente lagen.;Bilde die 2. Person Plural von decir (ihr sagtet) im Imperfekt mit Akzent.;Documento stammt aus dem Grundwortschatz.
Verb decir Imperfekt (2. Pl. - Preis);¿Vosotros {{c1::decíais}} que el total era alto?;Sagtet ihr (damals), dass der Gesamtpreis hoch war?;Bilde die 2. Person Plural von decir (ihr sagtet) im Imperfekt mit Akzent.;Total ist ein maskulines Substantiv (el total).
Verb decir Imperfekt (3. Pl. - Tatsache);Los empleados {{c1::decían}} que querían cambios.;Die Angestellten sagten (damals), dass sie Veränderungen wollten.;Bilde die 3. Person Plural von decir (sie sagten) im Imperfekt.;Beschreibt den andauernden Zustand des Forderns im Hintergrund einer Erzählung.
Verb decir Imperfekt (3. Pl. - Meinung);Esos chicos siempre {{c1::decían}} cosas hermosas.;Diese Jungs sagten immer sehr schöne Dinge.;Bilde die 3. Person Plural von decir (sie sagten) im Imperfekt.;Siempre steuert hier die Gewohnheitsform im Imperfekt.
Verb decir Imperfekt (3. Pl. - Wahrheit);Ellos le {{c1::decían}} la verdad al director cada vez.;Sie sagten dem Leiter jedes Mal die Wahrheit.;Bilde die 3. Person Plural von decir (sie sagten) im Imperfekt.;"Cada vez" (jedes Mal) verlangt das Imperfekt für wiederholte Handlungen.
Verb decir Imperfekt (3. Pl. - Geheimnis);Las niñas no {{c1::decían}} nada de la fiesta.;Die Mädchen sagten nichts von dem Fest.;Bilde die 3. Person Plural von decir für ein weibliches Plural-Subjekt.;Fiesta ist ein weibliches Substantiv (la fiesta).
Verb decir Imperfekt (3. Pl. - Sprache);Ellas {{c1::decían}} que sabían escribir en inglés.;Sie sagten (damals), dass sie auf Englisch schreiben konnten.;Bilde die 3. Person Plural von decir für eine weibliche Gruppe im Imperfekt.;Inglés hat einen geschriebenen Akzent auf dem e.
Verb decir Futuro (1. Sg. - Wahrheit);El próximo año yo {{c1::diré}} la verdad sobre esto.;Nächstes Jahr werde ich die Wahrheit darüber sagen.;Bilde die 1. Person Singular von decir (ich werde sagen) im Futuro Simple. Denke an den Stamm dir-!;El próximo año ist ein klassischer Auslöser für die Zukunft.
Verb decir Futuro (1. Sg. - Meinung);Mañana por la mañana yo {{c1::diré}} lo que pienso.;Morgen Morgen werde ich sagen, was ich denke.;Bilde die 1. Person Singular von decir (ich werde sagen) im Futuro Simple. Denke an den Akzent!;Mañana bedeutet morgen, lo que bedeutet das, was.
Verb decir Futuro (1. Sg. - Name);Pronto yo le {{c1::diré}} mi decisión al director.;Bald werde ich dem Leiter meine Entscheidung sagen.;Bilde die 1. Person Singular von decir (ich werde sagen) im Futuro Simple.;Decisión ist weiblich laut D-IÓ-A-Z-Regel (la decisión).
Verb decir Futuro (1. Sg. - Absage);Yo no {{c1::diré}} nada sobre la reunión el lunes.;Ich werde am Montag nichts über die Besprechung sagen.;Bilde die verneinte 1. Person Singular von decir im Futuro Simple.;Reunión ist ein weibliches Substantiv.
Verb decir Futuro (1. Sg. - Geheimnis);Yo te {{c1::diré}} el secreto si me ayudas hoy.;Ich werde dir das Geheimnis sagen, wenn du mir heute hilfst.;Bilde die 1. Person Singular von decir (ich werde sagen) im Futuro Simple.;Das Pronomen te bezieht sich auf "dir".
Verb decir Futuro (2. Sg. - Frage);¿Tú qué {{c1::dirás}} en tu tiempo libre mañana?;Was wirst du morgen in deiner Freizeit sagen?;Bilde die 2. Person Singular von decir (du wirst sagen) im Futuro Simple. Denke an den Akzent!;Die Form dirás hat einen obligatorischen Akzent auf dem a.
Verb decir Futuro (2. Sg. - Wahrheit);Tú {{c1::dirás}} la verdad ante los empleados el lunes.;Du wirst am Montag die Wahrheit vor den Angestellten sagen.;Bilde die 2. Person Singular von decir (du wirst sagen) im Futuro Simple.;Wochentage nutzen im Spanischen den bestimmten Artikel (el lunes).
Verb decir Futuro (2. Sg. - Lüge);Tú no me {{c1::dirás}} mentiras en el futuro, ¿no?;Du wirst mir in der Zukunft keine Lügen erzählen, oder?;Bilde die 2. Person Singular von decir (du wirst sagen) im Futuro Simple.;Mentira (Lüge) stammt aus dem Grundwortschatz.
Verb decir Futuro (2. Sg. - Tatsache);Tú {{c1::dirás}} que el hospital está cerca, ya lo sé.;Du wirst sagen, dass das Krankenhaus in der Nähe ist, ich weiß es schon.;Bilde die 2. Person Singular von decir (du wirst sagen) im Futuro Simple.;Das Ortsverb estar wird für die Lage des Krankenhauses genutzt.
Verb decir Futuro (2. Sg. - Vermutung Aussage);¿Tú qué {{c1::dirás}} ahora sobre este nuevo plan?;Was sagst du jetzt wohl zu diesem neuen Plan?;Bilde die 2. Person Singular von decir im Futuro für eine Vermutung im Jetzt.;Das Futuro drückt hier eine Vermutung über eine aktuelle Meinung aus ("Was magst du wohl gerade sagen?").
Verb decir Futuro (3. Sg. - Tatsache);El director {{c1::dirá}} que el contrato está listo pronto.;Der Leiter wird bald sagen, dass der Vertrag fertig ist.;Bilde die 3. Person Singular von decir (er/sie/es wird sagen) im Futuro Simple. Denke an den Akzent!;Auch in der 3. Person Singular bleibt der Stamm dir- unregelmäßig.
